1,2,3,4,5,6,7,9,10
8151,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8153,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8154,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8155,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8157,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8166,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8171,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8172,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8173,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8174,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8177,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8178,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8181,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8182,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8187,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8190,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8191,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8192,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8194,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8197,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8198,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8199,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8200,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8201,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8202,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
8203,1,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.001
5678,1,Yes,Firmicutes,Bacilli,Lactobacillales,Unknown,Unknown,0.001
6643,1,Yes,Firmicutes,Bacilli,Lactobacillales,Unknown,Unknown,0.001
7023,1,Yes,Firmicutes,Bacilli,Lactobacillales,Unknown,Unknown,0.001
7083,1,Yes,Firmicutes,Bacilli,Lactobacillales,Unknown,Unknown,0.001
7101,1,Yes,Firmicutes,Bacilli,Lactobacillales,Unknown,Unknown,0.001
7814,1,Yes,Firmicutes,Bacilli,Lactobacillales,Unknown,Unknown,0.001
8023,1,Yes,Firmicutes,Bacilli,Lactobacillales,Unknown,Unknown,0.001
14143,1,No,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,Catabacter,0.001
14995,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,0.001
4770,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.001
4779,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.001
6155,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.001
6221,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.001
6383,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.001
8637,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.001
14881,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.001
4739,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,0.001
4275,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
4555,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
4556,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
4717,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
4740,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
4751,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
4772,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
4911,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
4912,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
4915,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
5106,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
5114,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6279,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6282,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6283,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6294,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6306,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6316,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6341,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6342,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6373,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6374,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6375,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6386,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6424,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6429,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6430,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6475,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6542,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6752,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6762,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6763,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6764,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
8638,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
14314,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
14910,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
14994,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.001
6627,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII_Incertae_Sedis,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,0.001
3923,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII_Incertae_Sedis,Unknown,0.001
15155,1,No,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Pseudoflavonifractor,0.001
15128,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Unknown,0.001
15136,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Unknown,0.001
15162,1,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Unknown,0.001
4682,1,No,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacteriaceae_unclassified,0.001
4078,1,No,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,0.001
4079,1,No,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,0.001
4681,1,No,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,0.001
4331,1,Yes,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Unknown,0.001
5085,1,Yes,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Unknown,0.001
14890,1,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,0.001
4623,1,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,0.001
4632,1,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,0.001
3971,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4264,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4281,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4485,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4486,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4487,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4488,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4489,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4491,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4492,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4505,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4518,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4550,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4565,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4568,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4578,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4579,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4580,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4585,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4586,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4624,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4633,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4634,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4647,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4692,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4795,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4796,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4801,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4802,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4805,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4818,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4819,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4827,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4830,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4837,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4838,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4849,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4854,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4855,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4856,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4857,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4858,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4873,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4935,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4942,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4946,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4947,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4954,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
5120,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
5194,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
5276,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
5277,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
5281,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
5282,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
5284,1,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.001
4050,1,No,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,0.001
6624,1,No,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoanaerobacter,0.001
6132,1,Yes,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Unknown,0.001
4271,1,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaeromassilibacillus,0.001
4002,1,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Mageeibacillus,0.001
14962,1,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,0.001
4283,1,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,0.001
4199,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
4288,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
4374,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
4375,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
4428,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15151,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15153,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15293,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15294,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15296,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15301,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15305,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15307,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15320,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15327,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15328,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15330,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15334,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15335,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15336,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15337,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15338,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15341,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15343,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15344,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
15347,1,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.001
745,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
3932,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
3959,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
3968,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4124,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4125,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4167,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4185,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4211,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4231,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4233,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4244,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4245,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4249,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4255,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4265,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4267,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4268,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4270,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4276,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4279,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4291,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4292,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4308,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4310,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4315,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4321,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4323,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4324,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4334,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4336,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4352,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4377,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4445,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4446,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4452,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4453,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4499,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4500,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4502,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4509,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4512,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4513,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4548,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4551,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4569,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4570,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4589,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4590,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4591,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4592,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4594,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4596,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4597,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4601,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4605,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4611,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4612,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4616,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4620,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4625,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4678,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4700,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4708,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4710,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4719,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4726,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4730,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4745,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4748,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4754,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4755,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4764,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4765,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4776,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4807,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4823,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4863,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4864,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4865,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4866,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4878,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4887,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4897,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4899,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4902,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4904,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4952,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4962,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4976,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4996,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4997,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
4998,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
5054,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
5107,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
5123,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
5235,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
5236,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6078,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6120,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6138,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6153,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6171,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6175,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6176,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6177,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6185,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6261,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6266,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6269,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6284,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6286,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6287,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6296,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6303,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6304,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6309,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6314,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6323,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6325,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
